#t (yr), a_m (R_p), e_m, a_p (AU), e_p, alpha (''/yr), spin_period (hr), obliquity (deg), phase (deg), i_p (deg), Omg_p (deg),S_x,S_y,S_z
6.31000e+06,34.8620,0.05870,0.3406,0.03236,588.969125,8.019647,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.86793310e+03
6.32000e+06,35.3313,0.04988,0.3405,0.03237,589.629772,8.020776,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.86696671e+03
6.33000e+06,35.9842,0.01637,0.3410,0.03236,586.892051,8.021903,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.86600172e+03
6.34000e+06,36.4123,0.01250,0.3403,0.03168,590.234873,8.023029,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.86503811e+03
6.35000e+06,35.5510,0.03783,0.3405,0.03267,589.545871,8.024154,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.86407589e+03
6.36000e+06,35.3829,0.02831,0.3409,0.03242,587.103246,8.025277,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.86311503e+03
6.37000e+06,35.8953,0.03285,0.3410,0.03245,586.568974,8.026400,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.86215553e+03
6.38000e+06,35.5490,0.03988,0.3405,0.03265,589.151011,8.027520,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.86119738e+03
6.39000e+06,35.4683,0.04202,0.3405,0.03179,589.059194,8.028640,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.86024058e+03
6.40000e+06,35.9931,0.06234,0.3410,0.03279,586.181179,8.029758,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.85928510e+03
6.41000e+06,36.2853,0.05688,0.3410,0.03154,585.935055,8.030876,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.85833095e+03
6.42000e+06,35.0129,0.05835,0.3407,0.03226,587.677094,8.031991,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.85737812e+03
6.43000e+06,35.9796,0.02343,0.3410,0.03263,586.071746,8.033106,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.85642659e+03
6.44000e+06,35.6472,0.03851,0.3409,0.03222,586.306474,8.034220,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.85547636e+03
6.45000e+06,35.7089,0.04004,0.3409,0.03143,586.161932,8.035332,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.85452742e+03
6.46000e+06,35.8563,0.05013,0.3404,0.03123,588.836681,8.036443,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.85357976e+03
6.47000e+06,35.0222,0.06302,0.3407,0.03164,587.070816,8.037553,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.85263337e+03
6.48000e+06,36.3679,0.05420,0.3410,0.03099,585.402581,8.038661,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.85168825e+03
6.49000e+06,35.3303,0.05065,0.3405,0.03151,587.883878,8.039769,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.85074439e+03
6.50000e+06,35.1439,0.06611,0.3406,0.03148,587.597475,8.040875,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.84980177e+03
6.51000e+06,35.1627,0.05843,0.3407,0.03219,586.957276,8.041981,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.84886040e+03
6.52000e+06,36.2961,0.04282,0.3410,0.03155,585.231333,8.043085,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.84792025e+03
6.53000e+06,35.7743,0.04342,0.3405,0.03139,587.944368,8.044188,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.84698134e+03
6.54000e+06,35.8203,0.03271,0.3409,0.03189,585.468000,8.045289,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.84604364e+03
6.55000e+06,36.5212,0.05668,0.3403,0.03272,588.357383,8.046390,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.84510715e+03
6.56000e+06,35.1211,0.04521,0.3407,0.03202,586.620950,8.047490,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.84417186e+03
6.57000e+06,35.6768,0.04877,0.3409,0.03159,585.433616,8.048588,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.84323776e+03
6.58000e+06,36.8089,0.00328,0.3410,0.03105,584.521931,8.049686,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.84230486e+03
6.59000e+06,35.8050,0.02776,0.3405,0.03131,587.405261,8.050782,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.84137313e+03
6.60000e+06,36.2857,0.03346,0.3410,0.03253,584.545753,8.051877,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.84044258e+03
6.61000e+06,35.8466,0.04645,0.3405,0.03258,587.128278,8.052971,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.83951319e+03
6.62000e+06,35.5281,0.05231,0.3405,0.03151,586.781464,8.054064,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.83858496e+03
6.63000e+06,35.4753,0.06153,0.3408,0.03250,585.089702,8.055156,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.83765788e+03
6.64000e+06,36.1327,0.05632,0.3410,0.03145,584.397264,8.056247,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.83673194e+03
6.65000e+06,35.3423,0.06345,0.3406,0.03162,586.051387,8.057337,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.83580715e+03
6.66000e+06,36.6844,0.03644,0.3410,0.03282,583.924140,8.058426,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.83488348e+03
6.67000e+06,35.3864,0.05678,0.3407,0.03224,585.326390,8.059514,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.83396094e+03
6.68000e+06,36.3608,0.04200,0.3404,0.03235,587.005883,8.060601,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.83303951e+03
6.69000e+06,35.6847,0.03456,0.3405,0.03165,586.253552,8.061686,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.83211920e+03
6.70000e+06,35.4945,0.03841,0.3406,0.03236,585.690811,8.062771,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.83119998e+03
6.71000e+06,36.5645,0.00872,0.3404,0.03268,586.749933,8.063855,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.83028187e+03
6.72000e+06,35.6550,0.05976,0.3405,0.03141,585.978055,8.064938,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.82936485e+03
6.73000e+06,35.4014,0.05214,0.3407,0.03228,585.220407,8.066020,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.82844891e+03
6.74000e+06,36.9189,0.04262,0.3403,0.03296,586.754535,8.067100,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.82753405e+03
6.75000e+06,35.5643,0.06679,0.3408,0.03166,584.308206,8.068180,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.82662026e+03
6.76000e+06,35.4754,0.05275,0.3406,0.03155,585.235372,8.069259,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.82570754e+03
6.77000e+06,35.5690,0.06067,0.3406,0.03232,585.018880,8.070337,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.82479587e+03
6.78000e+06,35.8646,0.05230,0.3408,0.03150,583.818734,8.071414,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.82388527e+03
6.79000e+06,35.3727,0.07291,0.3407,0.03195,584.461542,8.072490,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.82297570e+03
6.80000e+06,35.6107,0.06207,0.3408,0.03217,583.974581,8.073565,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.82206718e+03
6.81000e+06,35.6522,0.05365,0.3408,0.03209,583.954902,8.074639,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.82115970e+03
6.82000e+06,35.6643,0.06996,0.3408,0.03246,583.537451,8.075712,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.82025325e+03
6.83000e+06,36.3131,0.04844,0.3404,0.03170,585.588019,8.076784,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.81934781e+03
6.84000e+06,37.0423,0.02564,0.3404,0.03283,585.885209,8.077856,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.81844340e+03
6.85000e+06,36.2221,0.02261,0.3405,0.03182,585.200494,8.078926,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.81754000e+03
6.86000e+06,37.0956,0.07337,0.3403,0.03143,585.907753,8.079996,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.81663761e+03
6.87000e+06,36.4951,0.02491,0.3404,0.03273,585.225523,8.081064,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.81573622e+03
6.88000e+06,37.3020,0.02293,0.3403,0.03187,585.625204,8.082132,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.81483582e+03
6.89000e+06,36.2485,0.03064,0.3405,0.03166,584.844611,8.083199,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.81393642e+03
6.90000e+06,36.5224,0.02809,0.3410,0.03150,582.281619,8.084265,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.81303800e+03
6.91000e+06,36.0050,0.04705,0.3408,0.03149,582.815238,8.085330,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.81214055e+03
6.92000e+06,36.8259,0.06868,0.3410,0.03282,581.788574,8.086394,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.81124409e+03
6.93000e+06,36.3852,0.04956,0.3404,0.03203,584.680387,8.087457,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.81034859e+03
6.94000e+06,36.0323,0.06177,0.3405,0.03254,584.122495,8.088520,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.80945405e+03
6.95000e+06,37.0450,0.07079,0.3403,0.03101,585.040145,8.089581,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.80856048e+03
6.96000e+06,35.8209,0.05624,0.3406,0.03234,583.546709,8.090642,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.80766785e+03
6.97000e+06,37.2245,0.05558,0.3403,0.03295,584.884660,8.091702,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.80677617e+03
6.98000e+06,36.6710,0.06194,0.3404,0.03169,584.461971,8.092761,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.80588544e+03
6.99000e+06,36.5630,0.04812,0.3410,0.03203,581.579427,8.093819,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.80499565e+03
7.00000e+06,35.9843,0.06297,0.3406,0.03225,583.448374,8.094876,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.80410678e+03
7.01000e+06,37.1568,0.06462,0.3403,0.03165,584.561639,8.095933,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.80321885e+03
7.02000e+06,37.3424,0.04596,0.3403,0.03107,584.523918,8.096988,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.80233184e+03
7.03000e+06,36.5290,0.05654,0.3405,0.03270,583.808172,8.098043,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.80144574e+03
7.04000e+06,35.9122,0.06675,0.3406,0.03168,583.031827,8.099097,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.80056057e+03
7.05000e+06,35.7253,0.07566,0.3407,0.03208,582.143719,8.100151,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.79967629e+03
7.06000e+06,36.0218,0.04952,0.3408,0.03215,581.714871,8.101203,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.79879293e+03
7.07000e+06,37.2365,0.01390,0.3410,0.03146,580.671675,8.102255,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.79791046e+03
7.08000e+06,37.1463,0.07573,0.3403,0.03102,583.964412,8.103306,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.79702889e+03
7.09000e+06,36.5274,0.06545,0.3409,0.03227,580.840508,8.104356,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.79614820e+03
7.10000e+06,37.0406,0.03698,0.3404,0.03267,583.484575,8.105405,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.79526841e+03
7.11000e+06,35.8552,0.07510,0.3406,0.03216,582.251760,8.106453,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.79438949e+03
7.12000e+06,37.5984,0.06910,0.3403,0.03145,583.822403,8.107501,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.79351145e+03
7.13000e+06,36.2641,0.06131,0.3408,0.03157,580.974086,8.108548,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.79263428e+03
7.14000e+06,36.4299,0.04403,0.3409,0.03170,580.706356,8.109594,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.79175798e+03
7.15000e+06,37.3722,0.07322,0.3410,0.03269,579.809309,8.110640,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.79088254e+03
7.16000e+06,37.3926,0.03134,0.3410,0.03114,579.945034,8.111685,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.79000797e+03
7.17000e+06,37.2371,0.06826,0.3404,0.03246,583.110287,8.112728,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.78913424e+03
7.18000e+06,36.7813,0.02880,0.3404,0.03131,582.645491,8.113772,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.78826137e+03
7.19000e+06,36.2134,0.05728,0.3408,0.03149,580.760798,8.114814,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.78738934e+03
7.20000e+06,36.5122,0.06398,0.3405,0.03216,582.281521,8.115856,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.78651816e+03
7.21000e+06,37.5713,0.04197,0.3403,0.03103,582.962569,8.116897,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.78564781e+03
7.22000e+06,37.7687,0.05008,0.3403,0.03192,582.965415,8.117937,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.78477830e+03
7.23000e+06,37.6459,0.06675,0.3411,0.03095,579.132810,8.118976,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.78390962e+03
7.24000e+06,37.3420,0.03733,0.3404,0.03132,582.486138,8.120015,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.78304176e+03
7.25000e+06,35.9700,0.07625,0.3407,0.03230,580.744686,8.121053,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.78217472e+03
7.26000e+06,37.6010,0.06018,0.3410,0.03096,578.984769,8.122091,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.78130851e+03
7.27000e+06,37.8592,0.00421,0.3410,0.03196,578.927741,8.123127,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.78044310e+03
7.28000e+06,38.0289,0.01993,0.3411,0.03284,578.732380,8.124163,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.77957851e+03
7.29000e+06,36.6063,0.06772,0.3405,0.03260,581.491944,8.125198,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.77871472e+03
7.30000e+06,37.7389,0.06822,0.3403,0.03242,582.294500,8.126233,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.77785173e+03
7.31000e+06,37.3586,0.07398,0.3410,0.03286,578.664365,8.127267,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.77698954e+03
7.32000e+06,37.7841,0.06839,0.3403,0.03236,582.170541,8.128300,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.77612815e+03
7.33000e+06,36.5159,0.04189,0.3405,0.03204,580.965101,8.129332,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.77526754e+03
7.34000e+06,38.1807,0.01060,0.3411,0.03282,578.246957,8.130364,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.77440773e+03
7.35000e+06,37.1268,0.05243,0.3410,0.03227,578.659398,8.131395,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.77354869e+03
7.36000e+06,37.1840,0.06545,0.3410,0.03111,578.547122,8.132426,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.77269044e+03
7.37000e+06,38.0181,0.02881,0.3403,0.03152,581.701926,8.133456,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.77183296e+03
7.38000e+06,37.9811,0.04058,0.3410,0.03241,577.998917,8.134485,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.77097625e+03
7.39000e+06,36.9306,0.04606,0.3409,0.03131,578.680122,8.135513,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.77012031e+03
7.40000e+06,36.2153,0.05828,0.3407,0.03235,579.560251,8.136541,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.76926514e+03
7.41000e+06,36.1832,0.07692,0.3408,0.03232,579.157286,8.137568,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.76841073e+03
7.42000e+06,36.3123,0.05311,0.3407,0.03171,579.543965,8.138594,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.76755708e+03
7.43000e+06,37.2973,0.06160,0.3410,0.03187,577.955452,8.139620,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.76670418e+03
7.44000e+06,36.2079,0.06634,0.3407,0.03209,579.075908,8.140645,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.76585203e+03
7.45000e+06,36.3900,0.06793,0.3406,0.03239,579.665862,8.141670,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.76500063e+03
7.46000e+06,37.7317,0.05162,0.3404,0.03278,580.824873,8.142694,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.76414998e+03
7.47000e+06,36.8262,0.02820,0.3405,0.03167,580.117931,8.143717,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.76330006e+03
7.48000e+06,37.2079,0.03976,0.3409,0.03231,577.762997,8.144740,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.76245088e+03
7.49000e+06,38.0412,0.05005,0.3403,0.03296,580.774567,8.145762,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.76160244e+03
7.50000e+06,36.7806,0.02932,0.3405,0.03140,579.869184,8.146783,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.76075473e+03
7.51000e+06,36.3241,0.04376,0.3407,0.03235,578.550708,8.147804,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.75990775e+03
7.52000e+06,36.5225,0.05307,0.3406,0.03209,579.173329,8.148824,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.75906149e+03
7.53000e+06,36.8470,0.04619,0.3405,0.03161,579.600462,8.149844,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.75821595e+03
7.54000e+06,36.3529,0.04526,0.3406,0.03162,578.930832,8.150862,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.75737113e+03
7.55000e+06,37.3430,0.07155,0.3404,0.03271,579.864281,8.151881,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.75652702e+03
7.56000e+06,38.0454,0.01307,0.3410,0.03168,576.718233,8.152898,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.75568363e+03
7.57000e+06,38.1532,0.08723,0.3411,0.03301,576.370103,8.153916,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.75484095e+03
7.58000e+06,38.0863,0.02491,0.3410,0.03180,576.599110,8.154932,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.75399897e+03
7.59000e+06,36.4707,0.07172,0.3407,0.03215,578.090292,8.155948,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.75315769e+03
7.60000e+06,36.6174,0.07480,0.3405,0.03182,578.857625,8.156963,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.75231712e+03
7.61000e+06,38.0441,0.02306,0.3404,0.03201,579.639941,8.157978,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.75147723e+03
7.62000e+06,38.0574,0.05534,0.3403,0.03295,579.718922,8.158992,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.75063805e+03
7.63000e+06,36.9610,0.03968,0.3405,0.03202,578.846616,8.160006,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.74979955e+03
7.64000e+06,37.7436,0.02122,0.3404,0.03168,579.246450,8.161019,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.74896174e+03
7.65000e+06,36.6229,0.06941,0.3406,0.03228,578.116785,8.162031,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.74812462e+03
7.66000e+06,38.2538,0.06163,0.3411,0.03203,575.786265,8.163043,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.74728817e+03
7.67000e+06,38.0535,0.03587,0.3410,0.03287,575.862429,8.164054,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.74645241e+03
7.68000e+06,36.8551,0.05891,0.3409,0.03191,576.698861,8.165065,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.74561732e+03
7.69000e+06,37.1524,0.06097,0.3409,0.03195,576.345730,8.166075,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.74478291e+03
7.70000e+06,36.4874,0.05640,0.3408,0.03217,577.022943,8.167084,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.74394916e+03
7.71000e+06,38.3079,0.01009,0.3404,0.03213,579.006361,8.168093,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.74311608e+03
7.72000e+06,36.5893,0.07423,0.3407,0.03218,577.199333,8.169102,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.74228367e+03
7.73000e+06,38.5068,0.05902,0.3411,0.03278,575.198179,8.170110,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.74145192e+03
7.74000e+06,38.6380,0.00436,0.3410,0.03213,575.249366,8.171117,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.74062082e+03
7.75000e+06,36.7071,0.03908,0.3407,0.03184,576.838525,8.172124,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.73979039e+03
7.76000e+06,38.1658,0.07699,0.3403,0.03143,578.713146,8.173130,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.73896061e+03
7.77000e+06,36.5628,0.05834,0.3407,0.03231,576.614410,8.174136,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.73813147e+03
7.78000e+06,36.7962,0.06952,0.3408,0.03184,576.267227,8.175141,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.73730299e+03
7.79000e+06,38.6586,0.01378,0.3410,0.03193,574.882651,8.176146,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.73647515e+03
7.80000e+06,36.4860,0.08343,0.3407,0.03203,576.694821,8.177150,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.73564796e+03
7.81000e+06,37.4713,0.06736,0.3404,0.03222,577.817272,8.178153,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.73482140e+03
7.82000e+06,37.0304,0.04464,0.3406,0.03246,577.117005,8.179156,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.73399549e+03
7.83000e+06,37.0109,0.08091,0.3409,0.03241,575.415867,8.180159,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.73317021e+03
7.84000e+06,37.2129,0.07320,0.3405,0.03179,577.367669,8.181161,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.73234556e+03
7.85000e+06,36.8258,0.06911,0.3408,0.03197,575.836941,8.182162,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.73152154e+03
7.86000e+06,36.6173,0.06055,0.3407,0.03175,576.074859,8.183163,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.73069815e+03
7.87000e+06,36.9882,0.07867,0.3405,0.03151,576.940046,8.184164,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.72987538e+03
7.88000e+06,37.0147,0.06928,0.3406,0.03235,576.660757,8.185164,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.72905324e+03
7.89000e+06,38.6105,0.05038,0.3411,0.03241,574.059105,8.186163,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.72823171e+03
7.90000e+06,36.7337,0.08245,0.3408,0.03241,575.320910,8.187162,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.72741081e+03
7.91000e+06,38.6333,0.02630,0.3410,0.03104,574.024327,8.188160,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.72659052e+03
7.92000e+06,38.4791,0.07630,0.3403,0.03218,577.533923,8.189158,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.72577108e+03
7.93000e+06,38.1465,0.07743,0.3404,0.03115,577.325828,8.190155,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.72495244e+03
