#t (yr), a_m (R_p), e_m, a_p (AU), e_p, alpha (''/yr), spin_period (hr), obliquity (deg), phase (deg), i_p (deg), Omg_p (deg),S_x,S_y,S_z
4.80000e+06,29.4497,0.02984,0.2705,0.03160,1673.955004,7.347566,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.49614298e+03
4.81000e+06,29.2877,0.03038,0.2704,0.03068,1673.788277,7.350206,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.49345053e+03
4.82000e+06,28.7380,0.02409,0.2703,0.03135,1675.469325,7.352845,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.49076062e+03
4.83000e+06,29.2006,0.03621,0.2704,0.03157,1672.596258,7.355484,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.48807324e+03
4.84000e+06,29.1199,0.01364,0.2704,0.03084,1672.417511,7.358122,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.48538840e+03
4.85000e+06,28.8391,0.03833,0.2704,0.03132,1672.698682,7.360760,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.48270609e+03
4.86000e+06,29.4991,0.01397,0.2705,0.03163,1670.177228,7.363397,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.48002632e+03
4.87000e+06,28.8515,0.03297,0.2703,0.03106,1673.249139,7.366033,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.47734909e+03
4.88000e+06,29.2339,0.03145,0.2702,0.03134,1674.107497,7.368669,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.47467440e+03
4.89000e+06,28.8023,0.04047,0.2703,0.03086,1672.032614,7.371304,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.47200226e+03
4.90000e+06,29.3296,0.02692,0.2702,0.03136,1673.105063,7.373939,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.46933266e+03
4.91000e+06,29.6931,0.03135,0.2705,0.03092,1666.689927,7.376573,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.46666561e+03
4.92000e+06,29.3818,0.01634,0.2702,0.03058,1671.902258,7.379206,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.46400111e+03
4.93000e+06,29.6909,0.03060,0.2705,0.03066,1665.457475,7.381839,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.46133917e+03
4.94000e+06,29.0265,0.01980,0.2704,0.03121,1666.522590,7.384471,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.45867978e+03
4.95000e+06,29.5363,0.02649,0.2701,0.03053,1670.294397,7.387102,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.45602295e+03
4.96000e+06,28.9072,0.02249,0.2703,0.03094,1667.175061,7.389733,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.45336869e+03
4.97000e+06,29.4368,0.01663,0.2702,0.03144,1668.532443,7.392363,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.45071700e+03
4.98000e+06,29.2261,0.03352,0.2702,0.03067,1667.605715,7.394992,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.44806788e+03
4.99000e+06,29.4035,0.01738,0.2704,0.03096,1662.415351,7.397621,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.44542134e+03
5.00000e+06,29.3951,0.02442,0.2702,0.03117,1666.558016,7.400249,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.44277738e+03
5.01000e+06,28.9135,0.02849,0.2703,0.03095,1664.243951,7.402876,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.44013601e+03
5.02000e+06,28.9803,0.02911,0.2703,0.03137,1663.468340,7.405502,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.43749723e+03
5.03000e+06,28.9615,0.03934,0.2703,0.03092,1662.719773,7.408128,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.43486105e+03
5.04000e+06,28.9769,0.03143,0.2704,0.03128,1660.656465,7.410753,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.43222747e+03
5.05000e+06,29.5885,0.03070,0.2705,0.03072,1658.326268,7.413377,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.42959649e+03
5.06000e+06,29.8221,0.01433,0.2701,0.03151,1663.418253,7.416001,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.42696813e+03
5.07000e+06,29.0092,0.04289,0.2703,0.03094,1660.733312,7.418624,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.42434239e+03
5.08000e+06,29.0078,0.03761,0.2703,0.03134,1659.362056,7.421246,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.42171927e+03
5.09000e+06,29.6632,0.02664,0.2705,0.03063,1655.794675,7.423867,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.41909878e+03
5.10000e+06,29.8911,0.03435,0.2705,0.03166,1654.600728,7.426487,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.41648093e+03
5.11000e+06,29.3797,0.03358,0.2704,0.03077,1655.250809,7.429107,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.41386572e+03
5.12000e+06,29.0584,0.03906,0.2703,0.03096,1656.931786,7.431726,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.41125317e+03
5.13000e+06,29.2234,0.02699,0.2704,0.03131,1654.376746,7.434344,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.40864327e+03
5.14000e+06,29.4346,0.02703,0.2704,0.03117,1653.232510,7.436961,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.40603603e+03
5.15000e+06,29.1590,0.03527,0.2704,0.03111,1653.727268,7.439578,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.40343147e+03
5.16000e+06,29.3747,0.02234,0.2704,0.03150,1652.106644,7.442193,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.40082958e+03
5.17000e+06,29.1751,0.02496,0.2702,0.03089,1654.488211,7.444808,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.39823038e+03
5.18000e+06,29.2525,0.03533,0.2704,0.03103,1651.548178,7.447421,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.39563387e+03
5.19000e+06,29.5138,0.03040,0.2702,0.03079,1654.354846,7.450034,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.39304006e+03
5.20000e+06,29.1879,0.02663,0.2703,0.03087,1652.478114,7.452646,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.39044896e+03
5.21000e+06,29.9216,0.03215,0.2701,0.03153,1653.949465,7.455257,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.38786057e+03
5.22000e+06,29.1122,0.03929,0.2703,0.03090,1650.808583,7.457868,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.38527491e+03
5.23000e+06,29.6485,0.03309,0.2702,0.03131,1651.990147,7.460477,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.38269198e+03
5.24000e+06,29.5295,0.02714,0.2704,0.03066,1647.237133,7.463085,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.38011179e+03
5.25000e+06,29.8360,0.03572,0.2705,0.03161,1645.664585,7.465692,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.37753435e+03
5.26000e+06,30.1220,0.03531,0.2705,0.03105,1644.624654,7.468299,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.37495966e+03
5.27000e+06,30.0348,0.03232,0.2701,0.03165,1650.248213,7.470904,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.37238773e+03
5.28000e+06,29.3672,0.03584,0.2702,0.03099,1647.987422,7.473509,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.36981858e+03
5.29000e+06,29.8484,0.02817,0.2702,0.03095,1648.677459,7.476112,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.36725221e+03
5.30000e+06,30.1414,0.03051,0.2701,0.03165,1648.503145,7.478714,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.36468862e+03
5.31000e+06,30.2048,0.03732,0.2701,0.03061,1648.034073,7.481316,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.36212782e+03
5.32000e+06,29.5929,0.02211,0.2702,0.03087,1646.074299,7.483916,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.35956984e+03
5.33000e+06,30.0641,0.03123,0.2705,0.03060,1640.635886,7.486515,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.35701466e+03
5.34000e+06,30.2046,0.02084,0.2701,0.03067,1646.009457,7.489113,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.35446231e+03
5.35000e+06,30.1163,0.01978,0.2701,0.03095,1645.244583,7.491711,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.35191279e+03
5.36000e+06,29.7314,0.03048,0.2704,0.03078,1639.655918,7.494307,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.34936610e+03
5.37000e+06,29.9385,0.03496,0.2702,0.03061,1643.726356,7.496901,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.34682226e+03
5.38000e+06,29.6941,0.03099,0.2704,0.03133,1638.489024,7.499495,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.34428128e+03
5.39000e+06,30.2734,0.02277,0.2705,0.03053,1636.820566,7.502088,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.34174315e+03
5.40000e+06,30.0530,0.02236,0.2705,0.03157,1636.515750,7.504679,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.33920790e+03
5.41000e+06,29.4711,0.02759,0.2703,0.03130,1639.533169,7.507270,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.33667553e+03
5.42000e+06,29.8278,0.02002,0.2702,0.03141,1640.054958,7.509859,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.33414605e+03
5.43000e+06,30.4126,0.03422,0.2705,0.03156,1634.170541,7.512447,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.33161947e+03
5.44000e+06,30.1195,0.03376,0.2705,0.03131,1634.070650,7.515034,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.32909579e+03
5.45000e+06,30.2973,0.03060,0.2701,0.03164,1639.203485,7.517619,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.32657502e+03
5.46000e+06,30.2110,0.02814,0.2705,0.03156,1632.751690,7.520204,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.32405718e+03
5.47000e+06,29.6375,0.03380,0.2702,0.03127,1636.293096,7.522787,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.32154226e+03
5.48000e+06,30.2799,0.02871,0.2701,0.03161,1637.260922,7.525369,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.31903029e+03
5.49000e+06,30.2931,0.02988,0.2705,0.03156,1630.886669,7.527949,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.31652125e+03
5.50000e+06,30.1899,0.02250,0.2702,0.03084,1635.845131,7.530529,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.31401518e+03
5.51000e+06,29.7809,0.02126,0.2704,0.03075,1631.171139,7.533107,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.31151206e+03
5.52000e+06,30.5543,0.04012,0.2701,0.03065,1635.284396,7.535684,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.30901191e+03
5.53000e+06,29.6017,0.03015,0.2704,0.03136,1630.592565,7.538259,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.30651475e+03
5.54000e+06,29.6773,0.03589,0.2703,0.03099,1630.014340,7.540833,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.30402056e+03
5.55000e+06,29.9528,0.02289,0.2704,0.03118,1628.328041,7.543406,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.30152937e+03
5.56000e+06,30.1973,0.02900,0.2704,0.03104,1627.261962,7.545978,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.29904119e+03
5.57000e+06,29.7239,0.03681,0.2703,0.03129,1629.781565,7.548548,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.29655601e+03
5.58000e+06,30.3833,0.02167,0.2702,0.03065,1631.157208,7.551117,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.29407384e+03
5.59000e+06,29.8477,0.03606,0.2702,0.03080,1629.309612,7.553684,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.29159470e+03
5.60000e+06,30.2590,0.02665,0.2704,0.03059,1624.894267,7.556250,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.28911859e+03
5.61000e+06,30.5441,0.01985,0.2701,0.03064,1629.561651,7.558815,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.28664552e+03
5.62000e+06,29.9111,0.03621,0.2702,0.03123,1627.448355,7.561378,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.28417549e+03
5.63000e+06,30.6277,0.02907,0.2701,0.03168,1628.389338,7.563939,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.28170851e+03
5.64000e+06,29.7120,0.03376,0.2703,0.03125,1625.026664,7.566500,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.27924459e+03
5.65000e+06,30.5427,0.03521,0.2701,0.03083,1627.111359,7.569059,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.27678374e+03
5.66000e+06,29.9664,0.03089,0.2702,0.03137,1624.848306,7.571616,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.27432595e+03
5.67000e+06,29.9973,0.04047,0.2704,0.03145,1621.502340,7.574172,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.27187124e+03
5.68000e+06,29.8069,0.03557,0.2703,0.03083,1622.936490,7.576726,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.26941962e+03
5.69000e+06,30.5218,0.01893,0.2704,0.03057,1619.474211,7.579279,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.26697108e+03
5.70000e+06,30.2766,0.03801,0.2702,0.03097,1623.386087,7.581831,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.26452564e+03
5.71000e+06,30.9050,0.01677,0.2705,0.03129,1617.666064,7.584380,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.26208330e+03
5.72000e+06,30.8594,0.02694,0.2705,0.03051,1617.180855,7.586929,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.25964406e+03
5.73000e+06,30.8032,0.02883,0.2701,0.03064,1622.531076,7.589476,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.25720794e+03
5.74000e+06,29.9851,0.03912,0.2703,0.03128,1619.818654,7.592021,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.25477494e+03
5.75000e+06,29.9969,0.03490,0.2703,0.03111,1618.845141,7.594565,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.25234505e+03
5.76000e+06,30.2474,0.03668,0.2704,0.03116,1616.134457,7.597107,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.24991829e+03
5.77000e+06,29.9749,0.04158,0.2703,0.03087,1616.914253,7.599647,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.24749466e+03
5.78000e+06,30.1709,0.02942,0.2704,0.03092,1615.528500,7.602186,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.24507416e+03
5.79000e+06,30.0009,0.04637,0.2703,0.03083,1616.757788,7.604723,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.24265681e+03
5.80000e+06,30.8313,0.03423,0.2705,0.03133,1612.733555,7.607259,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.24024260e+03
5.81000e+06,31.0810,0.02503,0.2705,0.03050,1611.938093,7.609793,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.23783153e+03
5.82000e+06,30.8001,0.02261,0.2704,0.03133,1611.851920,7.612326,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.23542361e+03
5.83000e+06,30.5718,0.02179,0.2702,0.03120,1615.801660,7.614857,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.23301885e+03
5.84000e+06,30.2576,0.03886,0.2703,0.03135,1614.194140,7.617386,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.23061724e+03
5.85000e+06,31.0816,0.02167,0.2705,0.03155,1609.733268,7.619914,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.22821879e+03
5.86000e+06,31.1536,0.02439,0.2705,0.03127,1609.093776,7.622439,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.22582351e+03
5.87000e+06,30.9642,0.02028,0.2704,0.03055,1608.916472,7.624964,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.22343139e+03
5.88000e+06,30.3808,0.03505,0.2704,0.03113,1609.579843,7.627486,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.22104244e+03
5.89000e+06,30.8493,0.03614,0.2702,0.03118,1612.695571,7.630007,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.21865666e+03
5.90000e+06,30.6212,0.03294,0.2704,0.03081,1607.977914,7.632526,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.21627405e+03
5.91000e+06,30.6828,0.02566,0.2702,0.03093,1611.162350,7.635044,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.21389461e+03
5.92000e+06,30.3035,0.04370,0.2703,0.03086,1608.091819,7.637560,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.21151835e+03
5.93000e+06,31.2755,0.02183,0.2701,0.03161,1610.932593,7.640074,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.20914526e+03
5.94000e+06,30.3389,0.03513,0.2704,0.03136,1606.685684,7.642586,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.20677535e+03
5.95000e+06,30.9061,0.03459,0.2704,0.03130,1604.632499,7.645097,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.20440862e+03
5.96000e+06,31.3642,0.02650,0.2701,0.03165,1609.257173,7.647606,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.20204507e+03
5.97000e+06,30.3314,0.04520,0.2703,0.03089,1606.142994,7.650113,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.19968470e+03
5.98000e+06,30.5951,0.04061,0.2702,0.03085,1606.636623,7.652619,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.19732751e+03
5.99000e+06,31.4322,0.01456,0.2705,0.03060,1601.860036,7.655122,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.19497350e+03
6.00000e+06,30.6865,0.04038,0.2702,0.03072,1605.709695,7.657624,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.19262268e+03
6.01000e+06,30.4782,0.03813,0.2703,0.03133,1603.102708,7.660125,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.19027503e+03
6.02000e+06,31.2096,0.01793,0.2704,0.03073,1600.635691,7.662623,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.18793057e+03
6.03000e+06,30.4613,0.04661,0.2703,0.03127,1602.101285,7.665120,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.18558928e+03
6.04000e+06,31.5995,0.01863,0.2705,0.03115,1598.965276,7.667615,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.18325118e+03
6.05000e+06,31.1805,0.03365,0.2704,0.03077,1599.066929,7.670108,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.18091626e+03
6.06000e+06,31.0647,0.03946,0.2702,0.03084,1602.810075,7.672599,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.17858451e+03
6.07000e+06,31.1697,0.03660,0.2702,0.03095,1602.459033,7.675089,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.17625595e+03
6.08000e+06,30.9878,0.02723,0.2704,0.03070,1598.065405,7.677577,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.17393056e+03
6.09000e+06,31.5647,0.04295,0.2701,0.03066,1601.898835,7.680063,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.17160836e+03
6.10000e+06,31.8041,0.03128,0.2705,0.03106,1595.538631,7.682547,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.16928933e+03
6.11000e+06,31.4309,0.03597,0.2702,0.03157,1600.369575,7.685029,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.16697348e+03
6.12000e+06,30.9466,0.04622,0.2702,0.03073,1598.994241,7.687510,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.16466080e+03
6.13000e+06,30.8911,0.03948,0.2704,0.03082,1595.879994,7.689989,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.16235131e+03
6.14000e+06,31.8956,0.02510,0.2705,0.03064,1593.402801,7.692466,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.16004500e+03
6.15000e+06,30.7716,0.05027,0.2703,0.03106,1596.402154,7.694941,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.15774188e+03
6.16000e+06,30.9029,0.03916,0.2703,0.03090,1596.123389,7.697414,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.15544197e+03
6.17000e+06,31.3295,0.03654,0.2704,0.03067,1592.841090,7.699886,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.15314528e+03
6.18000e+06,32.1022,0.02383,0.2701,0.03054,1597.210178,7.702355,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.15085184e+03
6.19000e+06,31.0032,0.04418,0.2704,0.03125,1592.600830,7.704823,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.14856168e+03
6.20000e+06,31.6118,0.02271,0.2704,0.03087,1590.804995,7.707289,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.14627483e+03
6.21000e+06,31.8032,0.03184,0.2702,0.03057,1595.097251,7.709752,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.14399134e+03
6.22000e+06,32.1573,0.02123,0.2701,0.03134,1594.882514,7.712214,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.14171123e+03
6.23000e+06,31.1382,0.03733,0.2703,0.03138,1592.247824,7.714673,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.13943453e+03
6.24000e+06,31.8372,0.04420,0.2702,0.03057,1593.451008,7.717130,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.13716125e+03
6.25000e+06,31.3818,0.03622,0.2704,0.03115,1588.777757,7.719585,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.13489142e+03
6.26000e+06,31.7928,0.02933,0.2702,0.03126,1592.099711,7.722038,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.13262502e+03
6.27000e+06,32.3667,0.04568,0.2701,0.03048,1592.382995,7.724489,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.13036208e+03
6.28000e+06,32.3482,0.04154,0.2701,0.03137,1591.723491,7.726937,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.12810260e+03
6.29000e+06,31.4393,0.03824,0.2702,0.03107,1589.530497,7.729384,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.12584656e+03
6.30000e+06,32.3625,0.04429,0.2701,0.03051,1590.628726,7.731828,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.12359398e+03
6.31000e+06,31.2926,0.04494,0.2703,0.03084,1586.683446,7.734270,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.12134484e+03
6.32000e+06,31.5179,0.04083,0.2704,0.03114,1585.229443,7.736710,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.11909914e+03
6.33000e+06,31.2704,0.04229,0.2703,0.03097,1586.582374,7.739147,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.11685687e+03
6.34000e+06,32.4911,0.03730,0.2705,0.03069,1582.639938,7.741583,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.11461802e+03
6.35000e+06,32.6016,0.03664,0.2701,0.03139,1587.920473,7.744016,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.11238258e+03
6.36000e+06,32.6949,0.03627,0.2701,0.03050,1587.493449,7.746447,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.11015053e+03
6.37000e+06,31.5063,0.04649,0.2703,0.03083,1583.308998,7.748876,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.10792185e+03
6.38000e+06,32.6694,0.03713,0.2701,0.03137,1586.260919,7.751302,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.10569655e+03
6.39000e+06,31.4167,0.04941,0.2703,0.03120,1582.517815,7.753727,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.10347459e+03
6.40000e+06,32.5604,0.03253,0.2702,0.03140,1585.006281,7.756149,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.10125595e+03
